year,season,site,zone,transect,segment,classcode,density,count,meters_sampled,class,subclass,size_or_stipe_count,area_samp
2018,summer,breast,shallow,1,20-30m,derimb,0.1,1,10,invert,star,54,10
2018,summer,breast,shallow,1,20-30m,derimb,0.1,1,10,invert,star,57,10
2018,summer,breast,shallow,1,20-30m,derimb,0.1,1,10,invert,star,75,10
2018,summer,breast,shallow,1,20-30m,derimb,0.1,1,10,invert,star,85,10
2018,summer,breast,shallow,1,20-30m,derimb,0.1,1,10,invert,star,87,10
2018,summer,breast,shallow,1,20-30m,derimb,0.1,1,10,invert,star,101,10
2018,summer,breast,shallow,1,20-30m,henlev,0.1,1,10,other,other,11,10
2018,summer,breast,shallow,1,20-30m,pychel,0.1,1,10,invert,star,97,10
2018,summer,breast,shallow,1,20-30m,strdro,0.2,1,10,invert,urchin,25,10
2018,summer,breast,shallow,1,20-30m,strdro,0.1,1,10,invert,urchin,30,10
2018,summer,breast,shallow,1,20-30m,strfraad,0.1,1,10,invert,urchin,75,10
2018,summer,breast,shallow,1,20-30m,strfraad,0.1,1,10,invert,urchin,85,10
2018,summer,breast,shallow,1,20-30m,strfraad,0.1,1,10,invert,urchin,90,10
2018,summer,breast,shallow,1,20-30m,cucmin,0.5,5,10,invert,cuc,NA,10
2018,summer,breast,shallow,1,20-30m,parspp,0.1,1,10,invert,cuc,NA,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,45,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,50,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,57,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,60,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,67,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,70,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,75,10
2018,summer,breast,shallow,1,20-30m,halkam,0.2,1,10,invert,mollusc,80,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,90,10
2018,summer,breast,shallow,1,20-30m,halkam,0.1,1,10,invert,mollusc,95,10
2018,summer,harris,perm,1,0-10m,derimb,1.1,11,10,invert,star,NA,10
2018,summer,harris,perm,1,0-10m,derimb,0.5,5,10,invert,star,NA,10
2018,summer,harris,perm,1,0-10m,henlev,2.1,21,10,other,other,NA,10
2018,summer,harris,perm,1,0-10m,evatros,8.1,81,10,invert,star,NA,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,0-10m,strdro,0.2,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,1,10,invert,urchin,25,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,1,10,invert,urchin,29,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,1,10,invert,urchin,31,10
2018,summer,harris,perm,1,0-10m,strdro,0.2,1,10,invert,urchin,33,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,1,10,invert,urchin,34,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,1,10,invert,urchin,40,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,1,10,invert,urchin,42,10
2018,summer,harris,perm,1,0-10m,strdro,0.1,1,10,invert,urchin,49,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,0,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,0,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,0,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,0-10m,halkam,0.3,3,10,invert,mollusc,27,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,30,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,33,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,40,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,41,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,42,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,47,10
2018,summer,harris,perm,1,0-10m,halkam,0.2,1,10,invert,mollusc,55,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,56,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,58,10
2018,summer,harris,perm,1,0-10m,halkam,0.2,1,10,invert,mollusc,61,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,62,10
2018,summer,harris,perm,1,0-10m,halkam,0.2,1,10,invert,mollusc,63,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,65,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,70,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,71,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,72,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,74,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,79,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,82,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,83,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,84,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,90,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,92,10
2018,summer,harris,perm,1,0-10m,halkam,0.1,1,10,invert,mollusc,93,10
2018,summer,harris,perm,1,0-10m,cerfol,0.5,5,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,0-10m,cnefin,0.2,2,10,other,other,NA,10
2018,summer,harris,perm,1,10-20m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,1,10-20m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,1,10-20m,derimb,0.1,1,10,invert,star,47,10
2018,summer,harris,perm,1,10-20m,derimb,0.1,1,10,invert,star,87,10
2018,summer,harris,perm,1,10-20m,derimb,0.1,1,10,invert,star,96,10
2018,summer,harris,perm,1,10-20m,derimb,0.1,1,10,invert,star,116,10
2018,summer,harris,perm,1,10-20m,evatros,0.1,1,10,invert,star,103,10
2018,summer,harris,perm,1,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,10-20m,strdro,0.2,1,10,invert,urchin,27,10
2018,summer,harris,perm,1,10-20m,strdro,0.1,1,10,invert,urchin,35,10
2018,summer,harris,perm,1,10-20m,strfraad,0.2,1,10,invert,urchin,27,10
2018,summer,harris,perm,1,10-20m,strfraad,0.1,1,10,invert,urchin,32,10
2018,summer,harris,perm,1,10-20m,strfraad,0.1,1,10,invert,urchin,35,10
2018,summer,harris,perm,1,10-20m,strfraad,0.1,1,10,invert,urchin,57,10
2018,summer,harris,perm,1,10-20m,strfraad,0.1,1,10,invert,urchin,61,10
2018,summer,harris,perm,1,10-20m,strfraad,0.1,1,10,invert,urchin,66,10
2018,summer,harris,perm,1,10-20m,strfraad,0.1,1,10,invert,urchin,72,10
2018,summer,harris,perm,1,10-20m,strfraad,0.1,1,10,invert,urchin,73,10
2018,summer,harris,perm,1,10-20m,cragig,0.6,6,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,10-20m,halkam,0.1,0,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,10-20m,halkam,0.1,0,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,10-20m,halkam,0.1,1,10,invert,mollusc,31,10
2018,summer,harris,perm,1,10-20m,halkam,0.1,1,10,invert,mollusc,32,10
2018,summer,harris,perm,1,10-20m,halkam,0.1,1,10,invert,mollusc,34,10
2018,summer,harris,perm,1,10-20m,halkam,0.1,1,10,invert,mollusc,43,10
2018,summer,harris,perm,1,10-20m,halkam,0.1,1,10,invert,mollusc,70,10
2018,summer,harris,perm,1,10-20m,halaur,0.2,2,10,other,other,NA,10
2018,summer,harris,perm,1,10-20m,cnefin,0.6,6,10,other,other,NA,10
2018,summer,harris,perm,1,20-30m,henlev,0.1,1,10,other,other,26,10
2018,summer,harris,perm,1,20-30m,pychel,0.1,1,10,invert,star,116,10
2018,summer,harris,perm,1,20-30m,strdro,0.1,1,10,invert,urchin,25,10
2018,summer,harris,perm,1,20-30m,strdro,0.1,1,10,invert,urchin,34,10
2018,summer,harris,perm,1,20-30m,strdro,0.1,1,10,invert,urchin,36,10
2018,summer,harris,perm,1,20-30m,strdro,0.1,1,10,invert,urchin,41,10
2018,summer,harris,perm,1,20-30m,strfraad,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,1,20-30m,strfraad,0.1,1,10,invert,urchin,31,10
2018,summer,harris,perm,1,20-30m,strfraad,0.1,1,10,invert,urchin,37,10
2018,summer,harris,perm,1,20-30m,cryste,0.1,1,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,20-30m,cragig,0.4,4,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,20-30m,halkam,0.1,0,10,invert,mollusc,NA,10
2018,summer,harris,perm,1,20-30m,halkam,0.1,1,10,invert,mollusc,35,10
2018,summer,harris,perm,1,20-30m,halkam,0.1,1,10,invert,mollusc,36,10
2018,summer,harris,perm,1,20-30m,halkam,0.1,1,10,invert,mollusc,39,10
2018,summer,harris,perm,1,20-30m,halkam,0.1,1,10,invert,mollusc,42,10
2018,summer,harris,perm,1,20-30m,halkam,0.1,1,10,invert,mollusc,46,10
2018,summer,harris,perm,1,20-30m,halkam,0.1,1,10,invert,mollusc,52,10
2018,summer,harris,perm,1,20-30m,halkam,0.1,1,10,invert,mollusc,70,10
2018,summer,harris,perm,1,20-30m,cnefin,0.1,1,10,other,other,NA,10
2018,summer,harris,perm,2,0-10m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,2,0-10m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,2,0-10m,henlev,0.1,1,10,other,other,21,10
2018,summer,harris,perm,2,0-10m,henlev,0.1,1,10,other,other,33,10
2018,summer,harris,perm,2,0-10m,evatros,0.1,1,10,invert,star,43,10
2018,summer,harris,perm,2,0-10m,evatros,0.1,1,10,invert,star,45,10
2018,summer,harris,perm,2,0-10m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,0-10m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,0-10m,strdro,0.1,1,10,invert,urchin,31,10
2018,summer,harris,perm,2,0-10m,strdro,0.1,1,10,invert,urchin,33,10
2018,summer,harris,perm,2,0-10m,strfraad,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,0-10m,strfraad,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,0-10m,strfraad,0.1,1,10,invert,urchin,26,10
2018,summer,harris,perm,2,0-10m,strfraad,0.1,1,10,invert,urchin,82,10
2018,summer,harris,perm,2,0-10m,strfraad,0.1,1,10,invert,urchin,90,10
2018,summer,harris,perm,2,0-10m,cragig,0.5,5,10,invert,mollusc,NA,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,0,10,invert,mollusc,NA,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,34,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,48,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,51,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,57,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,59,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,62,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,66,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,93,10
2018,summer,harris,perm,2,0-10m,halkam,0.1,1,10,invert,mollusc,100,10
2018,summer,harris,perm,2,0-10m,cnefin,0.1,1,10,other,other,NA,10
2018,summer,harris,perm,2,0-10m,cerfol,0.3,3,10,invert,mollusc,NA,10
2018,summer,harris,perm,2,10-20m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,2,10-20m,derimb,0.2,0,10,invert,star,NA,10
2018,summer,harris,perm,2,10-20m,derimb,0.2,0,10,invert,star,NA,10
2018,summer,harris,perm,2,10-20m,derimb,0.1,1,10,invert,star,53,10
2018,summer,harris,perm,2,10-20m,derimb,0.1,1,10,invert,star,94,10
2018,summer,harris,perm,2,10-20m,henlev,0.1,1,10,other,other,11,10
2018,summer,harris,perm,2,10-20m,henlev,0.1,1,10,other,other,20,10
2018,summer,harris,perm,2,10-20m,evatros,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,10-20m,strdro,0.1,1,10,invert,urchin,31,10
2018,summer,harris,perm,2,10-20m,strdro,0.1,1,10,invert,urchin,46,10
2018,summer,harris,perm,2,10-20m,strfraad,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,10-20m,strfraad,0.1,1,10,invert,urchin,66,10
2018,summer,harris,perm,2,10-20m,strfraad,0.1,1,10,invert,urchin,73,10
2018,summer,harris,perm,2,10-20m,strfraad,0.1,1,10,invert,urchin,75,10
2018,summer,harris,perm,2,10-20m,strfraad,0.1,1,10,invert,urchin,91,10
2018,summer,harris,perm,2,10-20m,cragig,0.3,3,10,invert,mollusc,NA,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,0,10,invert,mollusc,NA,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,27,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,36,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,43,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,45,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,49,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,52,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,66,10
2018,summer,harris,perm,2,10-20m,halkam,0.2,1,10,invert,mollusc,68,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,75,10
2018,summer,harris,perm,2,10-20m,halkam,0.1,1,10,invert,mollusc,76,10
2018,summer,harris,perm,2,10-20m,haliga,0.1,1,10,other,other,NA,10
2018,summer,harris,perm,2,10-20m,entnav,0.1,1,10,other,other,NA,10
2018,summer,harris,perm,2,20-30m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,2,20-30m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,2,20-30m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,2,20-30m,derimb,0.1,1,10,invert,star,28,10
2018,summer,harris,perm,2,20-30m,derimb,0.1,1,10,invert,star,75,10
2018,summer,harris,perm,2,20-30m,derimb,0.1,1,10,invert,star,126,10
2018,summer,harris,perm,2,20-30m,evatros,0.1,0,10,invert,star,NA,10
2018,summer,harris,perm,2,20-30m,pychel,0.1,1,10,invert,star,46,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,20-30m,strdro,0.3,3,10,invert,urchin,19,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,1,10,invert,urchin,25,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,1,10,invert,urchin,31,10
2018,summer,harris,perm,2,20-30m,strdro,0.1,1,10,invert,urchin,34,10
2018,summer,harris,perm,2,20-30m,strfraad,0.1,1,10,invert,urchin,32,10
2018,summer,harris,perm,2,20-30m,cragig,0.1,1,10,invert,mollusc,NA,10
2018,summer,harris,perm,2,20-30m,halkam,0.2,1,10,invert,mollusc,49,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,51,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,60,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,61,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,62,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,64,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,65,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,66,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,66,10
2018,summer,harris,perm,2,20-30m,halkam,0.1,1,10,invert,mollusc,91,10
2018,summer,harris,perm,2,20-30m,halaur,0.1,1,10,other,other,NA,10
2018,summer,harris,perm,2,20-30m,cnefin,0.1,1,10,other,other,NA,10
2018,summer,harris,perm,2,20-30m,entnav,0.1,1,10,other,other,NA,10
2018,summer,harris,perm,2,20-30m,sercol,37.5,30,0.8,other,other,NA,0.8
2018,summer,harris,shallow,2,0-10m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,shallow,2,0-10m,derimb,0.1,1,10,invert,star,31,10
2018,summer,harris,shallow,2,0-10m,derimb,0.1,1,10,invert,star,51,10
2018,summer,harris,shallow,2,0-10m,derimb,0.1,1,10,invert,star,59,10
2018,summer,harris,shallow,2,0-10m,derimb,0.1,1,10,invert,star,67,10
2018,summer,harris,shallow,2,0-10m,henlev,0.1,1,10,other,other,11,10
2018,summer,harris,shallow,2,0-10m,henlev,0.1,1,10,other,other,12,10
2018,summer,harris,shallow,2,0-10m,henlev,0.1,1,10,other,other,26,10
2018,summer,harris,shallow,2,0-10m,henlev,0.1,1,10,other,other,27,10
2018,summer,harris,shallow,2,0-10m,soldaw,0.1,0,10,invert,star,NA,10
2018,summer,harris,shallow,2,0-10m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,shallow,2,0-10m,strdro,0.1,1,10,invert,urchin,29,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,25,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,29,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,31,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,35,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,41,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,41,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,60,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,61,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,65,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,71,10
2018,summer,harris,shallow,2,0-10m,strfraad,0.1,1,10,invert,urchin,72,10
2018,summer,harris,shallow,2,0-10m,cryste,0.1,1,10,invert,mollusc,NA,10
2018,summer,harris,shallow,2,0-10m,cragig,0.6,6,10,invert,mollusc,NA,10
2018,summer,harris,shallow,2,0-10m,halkam,0.1,1,10,invert,mollusc,28,10
2018,summer,harris,shallow,2,0-10m,halkam,0.2,1,10,invert,mollusc,52,10
2018,summer,harris,shallow,2,0-10m,halkam,0.1,1,10,invert,mollusc,72,10
2018,summer,harris,shallow,2,0-10m,halkam,0.1,1,10,invert,mollusc,76,10
2018,summer,harris,shallow,2,0-10m,halkam,0.1,1,10,invert,mollusc,79,10
2018,summer,harris,shallow,2,0-10m,halkam,0.1,1,10,invert,mollusc,85,10
2018,summer,harris,shallow,2,0-10m,entnav,0.1,1,10,other,other,NA,10
2018,summer,harris,shallow,2,10-20m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,shallow,2,10-20m,derimb,0.1,1,10,invert,star,46,10
2018,summer,harris,shallow,2,10-20m,derimb,0.1,1,10,invert,star,81,10
2018,summer,harris,shallow,2,10-20m,derimb,0.1,1,10,invert,star,124,10
2018,summer,harris,shallow,2,10-20m,henlev,0.1,1,10,other,other,32,10
2018,summer,harris,shallow,2,10-20m,pychel,0.1,1,10,invert,star,69,10
2018,summer,harris,shallow,2,10-20m,urtpis,0.1,1,10,invert,anemone,NA,10
2018,summer,harris,shallow,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,shallow,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,shallow,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,shallow,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,shallow,2,10-20m,strdro,0.3,3,10,invert,urchin,17,10
2018,summer,harris,shallow,2,10-20m,strdro,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,shallow,2,10-20m,strdro,0.1,1,10,invert,urchin,25,10
2018,summer,harris,shallow,2,10-20m,strdro,0.1,1,10,invert,urchin,26,10
2018,summer,harris,shallow,2,10-20m,strdro,0.2,1,10,invert,urchin,27,10
2018,summer,harris,shallow,2,10-20m,strdro,0.1,1,10,invert,urchin,31,10
2018,summer,harris,shallow,2,10-20m,strdro,0.2,1,10,invert,urchin,39,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,26,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,30,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,35,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,36,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,37,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,39,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.2,1,10,invert,urchin,44,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,45,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,51,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,52,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,57,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.2,1,10,invert,urchin,69,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,72,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,74,10
2018,summer,harris,shallow,2,10-20m,strfraad,0.1,1,10,invert,urchin,97,10
2018,summer,harris,shallow,2,10-20m,halkam,0.1,1,10,invert,mollusc,39,10
2018,summer,harris,shallow,2,10-20m,halkam,0.1,1,10,invert,mollusc,47,10
2018,summer,harris,shallow,2,10-20m,halkam,0.1,1,10,invert,mollusc,50,10
2018,summer,harris,shallow,2,10-20m,halkam,0.1,1,10,invert,mollusc,51,10
2018,summer,harris,shallow,2,10-20m,halkam,0.1,1,10,invert,mollusc,60,10
2018,summer,harris,shallow,2,10-20m,halkam,0.1,1,10,invert,mollusc,61,10
2018,summer,harris,shallow,2,10-20m,halkam,0.1,1,10,invert,mollusc,96,10
2018,summer,harris,shallow,2,10-20m,cnefin,0.2,2,10,other,other,NA,10
2018,summer,harris,shallow,2,20-30m,derimb,0.1,1,10,invert,star,35,10
2018,summer,harris,shallow,2,20-30m,derimb,0.1,1,10,invert,star,51,10
2018,summer,harris,shallow,2,20-30m,derimb,0.1,1,10,invert,star,77,10
2018,summer,harris,shallow,2,20-30m,henlev,0.1,1,10,other,other,26,10
2018,summer,harris,shallow,2,20-30m,henlev,0.1,1,10,other,other,37,10
2018,summer,harris,shallow,2,20-30m,soldaw,0.1,0,10,invert,star,NA,10
2018,summer,harris,shallow,2,20-30m,strdro,0.1,1,10,invert,urchin,26,10
2018,summer,harris,shallow,2,20-30m,strdro,0.2,1,10,invert,urchin,38,10
2018,summer,harris,shallow,2,20-30m,strdro,0.1,1,10,invert,urchin,51,10
2018,summer,harris,shallow,2,20-30m,strdro,0.1,1,10,invert,urchin,74,10
2018,summer,harris,shallow,2,20-30m,strfraad,0.1,0,10,invert,urchin,NA,10
2018,summer,harris,shallow,2,20-30m,cryste,0.1,1,10,invert,mollusc,NA,10
2018,summer,harris,shallow,2,20-30m,cragig,0.2,2,10,invert,mollusc,NA,10
2018,summer,harris,shallow,2,20-30m,halkam,0.1,1,10,invert,mollusc,35,10
2018,summer,harris,shallow,2,20-30m,halkam,0.1,1,10,invert,mollusc,40,10
2018,summer,harris,shallow,2,20-30m,halkam,0.1,1,10,invert,mollusc,42,10
2018,summer,harris,shallow,2,20-30m,halkam,0.1,1,10,invert,mollusc,51,10
2018,summer,harris,shallow,2,20-30m,halkam,0.1,1,10,invert,mollusc,53,10
2018,summer,harris,shallow,2,20-30m,halkam,0.1,1,10,invert,mollusc,85,10
2018,summer,harris,shallow,2,20-30m,cnefin,0.1,1,10,other,other,NA,10
2018,summer,harris,shallow,1,0-10m,derimb,0.1,0,10,invert,star,NA,10
2018,summer,harris,shallow,1,0-10m,derimb,0.1,1,10,invert,star,45,10
2018,summer,harris,shallow,1,0-10m,derimb,0.1,1,10,invert,star,51,10
