year,season,site,zone,transect,segment,classcode,size_or_stipe_count,class,subclass,meters_sampled,area_samp
2018,summer,harris,perm,2,0-10m,halkam,34,invert,mollusc,10,10
2018,summer,harris,perm,2,0-10m,halkam,48,invert,mollusc,10,10
2018,summer,harris,perm,2,0-10m,halkam,51,invert,mollusc,10,10
2018,summer,harris,perm,2,0-10m,halkam,57,invert,mollusc,10,10
2018,summer,harris,perm,2,0-10m,halkam,59,invert,mollusc,10,10
2018,summer,harris,perm,2,0-10m,halkam,62,invert,mollusc,10,10
2018,summer,harris,perm,2,0-10m,halkam,66,invert,mollusc,10,10
2018,summer,harris,perm,2,0-10m,halkam,93,invert,mollusc,10,10
2018,summer,harris,perm,2,0-10m,halkam,100,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,derimb,53,invert,star,10,10
2018,summer,harris,perm,2,10-20m,derimb,94,invert,star,10,10
2018,summer,harris,perm,2,10-20m,henlev,11,other,other,10,10
2018,summer,harris,perm,2,10-20m,henlev,20,other,other,10,10
2018,summer,harris,perm,2,10-20m,strdro,31,invert,urchin,10,10
2018,summer,harris,perm,2,10-20m,strdro,46,invert,urchin,10,10
2018,summer,harris,perm,2,10-20m,strfraad,66,invert,urchin,10,10
2018,summer,harris,perm,2,10-20m,strfraad,73,invert,urchin,10,10
2018,summer,harris,perm,2,10-20m,strfraad,75,invert,urchin,10,10
2018,summer,harris,perm,2,10-20m,strfraad,91,invert,urchin,10,10
2018,summer,harris,perm,2,10-20m,halkam,27,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,36,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,43,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,45,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,49,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,52,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,66,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,68,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,75,invert,mollusc,10,10
2018,summer,harris,perm,2,10-20m,halkam,76,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,derimb,28,invert,star,10,10
2018,summer,harris,perm,2,20-30m,derimb,75,invert,star,10,10
2018,summer,harris,perm,2,20-30m,derimb,126,invert,star,10,10
2018,summer,harris,perm,2,20-30m,pychel,46,invert,star,10,10
2018,summer,harris,perm,2,20-30m,strdro,19,invert,urchin,10,10
2018,summer,harris,perm,2,20-30m,strdro,25,invert,urchin,10,10
2018,summer,harris,perm,2,20-30m,strdro,31,invert,urchin,10,10
2018,summer,harris,perm,2,20-30m,strdro,34,invert,urchin,10,10
2018,summer,harris,perm,2,20-30m,strfraad,32,invert,urchin,10,10
2018,summer,harris,perm,2,20-30m,halkam,49,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,51,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,60,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,61,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,62,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,64,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,65,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,66,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,66,invert,mollusc,10,10
2018,summer,harris,perm,2,20-30m,halkam,91,invert,mollusc,10,10
2018,summer,harris,shallow,2,0-10m,derimb,31,invert,star,10,10
2018,summer,harris,shallow,2,0-10m,derimb,51,invert,star,10,10
2018,summer,harris,shallow,2,0-10m,derimb,59,invert,star,10,10
2018,summer,harris,shallow,2,0-10m,derimb,67,invert,star,10,10
2018,summer,harris,shallow,2,0-10m,henlev,11,other,other,10,10
2018,summer,harris,shallow,2,0-10m,henlev,12,other,other,10,10
2018,summer,harris,shallow,2,0-10m,henlev,26,other,other,10,10
2018,summer,harris,shallow,2,0-10m,henlev,27,other,other,10,10
2018,summer,harris,shallow,2,0-10m,strdro,29,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,25,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,29,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,31,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,35,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,41,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,41,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,60,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,61,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,65,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,71,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,strfraad,72,invert,urchin,10,10
2018,summer,harris,shallow,2,0-10m,halkam,28,invert,mollusc,10,10
2018,summer,harris,shallow,2,0-10m,halkam,52,invert,mollusc,10,10
2018,summer,harris,shallow,2,0-10m,halkam,72,invert,mollusc,10,10
2018,summer,harris,shallow,2,0-10m,halkam,76,invert,mollusc,10,10
2018,summer,harris,shallow,2,0-10m,halkam,79,invert,mollusc,10,10
2018,summer,harris,shallow,2,0-10m,halkam,85,invert,mollusc,10,10
2018,summer,harris,shallow,2,10-20m,derimb,46,invert,star,10,10
2018,summer,harris,shallow,2,10-20m,derimb,81,invert,star,10,10
2018,summer,harris,shallow,2,10-20m,derimb,124,invert,star,10,10
2018,summer,harris,shallow,2,10-20m,henlev,32,other,other,10,10
2018,summer,harris,shallow,2,10-20m,pychel,69,invert,star,10,10
2018,summer,harris,shallow,2,10-20m,strdro,17,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strdro,25,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strdro,26,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strdro,27,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strdro,31,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strdro,39,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,26,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,30,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,35,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,36,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,37,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,39,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,44,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,45,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,51,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,52,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,57,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,69,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,72,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,74,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,strfraad,97,invert,urchin,10,10
2018,summer,harris,shallow,2,10-20m,halkam,39,invert,mollusc,10,10
2018,summer,harris,shallow,2,10-20m,halkam,47,invert,mollusc,10,10
2018,summer,harris,shallow,2,10-20m,halkam,50,invert,mollusc,10,10
2018,summer,harris,shallow,2,10-20m,halkam,51,invert,mollusc,10,10
2018,summer,harris,shallow,2,10-20m,halkam,60,invert,mollusc,10,10
2018,summer,harris,shallow,2,10-20m,halkam,61,invert,mollusc,10,10
2018,summer,harris,shallow,2,10-20m,halkam,96,invert,mollusc,10,10
2018,summer,harris,shallow,2,20-30m,derimb,35,invert,star,10,10
2018,summer,harris,shallow,2,20-30m,derimb,51,invert,star,10,10
2018,summer,harris,shallow,2,20-30m,derimb,77,invert,star,10,10
2018,summer,harris,shallow,2,20-30m,henlev,26,other,other,10,10
2018,summer,harris,shallow,2,20-30m,henlev,37,other,other,10,10
2018,summer,harris,shallow,2,20-30m,strdro,26,invert,urchin,10,10
2018,summer,harris,shallow,2,20-30m,strdro,38,invert,urchin,10,10
2018,summer,harris,shallow,2,20-30m,strdro,51,invert,urchin,10,10
2018,summer,harris,shallow,2,20-30m,strdro,74,invert,urchin,10,10
2018,summer,harris,shallow,2,20-30m,halkam,35,invert,mollusc,10,10
2018,summer,harris,shallow,2,20-30m,halkam,40,invert,mollusc,10,10
2018,summer,harris,shallow,2,20-30m,halkam,42,invert,mollusc,10,10
2018,summer,harris,shallow,2,20-30m,halkam,51,invert,mollusc,10,10
2018,summer,harris,shallow,2,20-30m,halkam,53,invert,mollusc,10,10
2018,summer,harris,shallow,2,20-30m,halkam,85,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,derimb,45,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,derimb,51,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,derimb,52,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,derimb,61,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,derimb,63,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,derimb,96,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,derimb,106,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,derimb,112,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,henlev,14,other,other,10,10
2018,summer,harris,shallow,1,0-10m,henlev,17,other,other,10,10
2018,summer,harris,shallow,1,0-10m,henlev,37,other,other,10,10
2018,summer,harris,shallow,1,0-10m,evatros,64,invert,star,10,10
2018,summer,harris,shallow,1,0-10m,strdro,26,invert,urchin,10,10
2018,summer,harris,shallow,1,0-10m,strdro,29,invert,urchin,10,10
2018,summer,harris,shallow,1,0-10m,strdro,34,invert,urchin,10,10
2018,summer,harris,shallow,1,0-10m,strdro,37,invert,urchin,10,10
2018,summer,harris,shallow,1,0-10m,strdro,41,invert,urchin,10,10
2018,summer,harris,shallow,1,0-10m,strfraad,27,invert,urchin,10,10
2018,summer,harris,shallow,1,0-10m,strfraad,35,invert,urchin,10,10
2018,summer,harris,shallow,1,0-10m,strfraad,36,invert,urchin,10,10
2018,summer,harris,shallow,1,0-10m,halkam,34,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,35,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,42,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,45,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,52,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,53,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,54,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,57,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,65,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,67,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,72,invert,mollusc,10,10
2018,summer,harris,shallow,1,0-10m,halkam,81,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,henlev,36,other,other,10,10
2018,summer,harris,shallow,1,10-20m,henlev,49,other,other,10,10
2018,summer,harris,shallow,1,10-20m,strdro,30,invert,urchin,10,10
2018,summer,harris,shallow,1,10-20m,strdro,31,invert,urchin,10,10
2018,summer,harris,shallow,1,10-20m,strdro,32,invert,urchin,10,10
2018,summer,harris,shallow,1,10-20m,strdro,35,invert,urchin,10,10
2018,summer,harris,shallow,1,10-20m,strdro,36,invert,urchin,10,10
2018,summer,harris,shallow,1,10-20m,strdro,41,invert,urchin,10,10
2018,summer,harris,shallow,1,10-20m,strfraad,36,invert,urchin,10,10
2018,summer,harris,shallow,1,10-20m,halkam,41,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,42,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,47,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,52,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,55,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,56,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,58,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,61,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,62,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,65,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,81,invert,mollusc,10,10
2018,summer,harris,shallow,1,10-20m,halkam,85,invert,mollusc,10,10
2018,summer,harris,shallow,1,20-30m,derimb,89,invert,star,10,10
2018,summer,harris,shallow,1,20-30m,derimb,111,invert,star,10,10
2018,summer,harris,shallow,1,20-30m,derimb,136,invert,star,10,10
2018,summer,harris,shallow,1,20-30m,strdro,26,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,strdro,29,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,strdro,36,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,strfraad,30,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,strfraad,36,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,strfraad,37,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,strfraad,41,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,strfraad,42,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,strfraad,56,invert,urchin,10,10
2018,summer,harris,shallow,1,20-30m,halkam,45,invert,mollusc,10,10
2018,summer,harris,shallow,1,20-30m,halkam,56,invert,mollusc,10,10
2018,summer,harris,shallow,1,20-30m,halkam,81,invert,mollusc,10,10
2018,summer,harris,shallow,1,20-30m,halkam,97,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,derimb,28,invert,star,10,10
2018,summer,samsing,deep,1,0-10m,derimb,64,invert,star,10,10
2018,summer,samsing,deep,1,0-10m,henlev,19,other,other,10,10
2018,summer,samsing,deep,1,0-10m,strdro,26,invert,urchin,10,10
2018,summer,samsing,deep,1,0-10m,strdro,30,invert,urchin,10,10
2018,summer,samsing,deep,1,0-10m,strdro,36,invert,urchin,10,10
2018,summer,samsing,deep,1,0-10m,strfraad,31,invert,urchin,10,10
2018,summer,samsing,deep,1,0-10m,halkam,30,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,37,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,41,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,42,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,43,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,45,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,48,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,49,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,51,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,53,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,56,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,59,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,61,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,66,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,71,invert,mollusc,10,10
2018,summer,samsing,deep,1,0-10m,halkam,81,invert,mollusc,10,10
2018,summer,samsing,deep,1,10-20m,derimb,94,invert,star,10,10
2018,summer,samsing,deep,1,10-20m,strdro,26,invert,urchin,10,10
2018,summer,samsing,deep,1,10-20m,strdro,27,invert,urchin,10,10
2018,summer,samsing,deep,1,10-20m,strdro,31,invert,urchin,10,10
2018,summer,samsing,deep,1,10-20m,strdro,35,invert,urchin,10,10
2018,summer,samsing,deep,1,10-20m,strdro,42,invert,urchin,10,10
2018,summer,samsing,deep,1,10-20m,halkam,39,invert,mollusc,10,10
2018,summer,samsing,deep,1,10-20m,halkam,47,invert,mollusc,10,10
2018,summer,samsing,deep,1,10-20m,halkam,52,invert,mollusc,10,10
2018,summer,samsing,deep,1,10-20m,halkam,54,invert,mollusc,10,10
2018,summer,samsing,deep,1,10-20m,halkam,63,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,derimb,79,invert,star,10,10
2018,summer,samsing,deep,1,20-30m,derimb,81,invert,star,10,10
2018,summer,samsing,deep,1,20-30m,henlev,20,other,other,10,10
2018,summer,samsing,deep,1,20-30m,henlev,21,other,other,10,10
2018,summer,samsing,deep,1,20-30m,pychel,62,invert,star,10,10
2018,summer,samsing,deep,1,20-30m,pychel,70,invert,star,10,10
2018,summer,samsing,deep,1,20-30m,soldaw,49,invert,star,10,10
2018,summer,samsing,deep,1,20-30m,strdro,31,invert,urchin,10,10
2018,summer,samsing,deep,1,20-30m,strdro,36,invert,urchin,10,10
2018,summer,samsing,deep,1,20-30m,strdro,37,invert,urchin,10,10
2018,summer,samsing,deep,1,20-30m,strdro,43,invert,urchin,10,10
2018,summer,samsing,deep,1,20-30m,strfraad,75,invert,urchin,10,10
2018,summer,samsing,deep,1,20-30m,halkam,25,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,30,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,33,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,35,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,36,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,37,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,45,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,57,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,62,invert,mollusc,10,10
2018,summer,samsing,deep,1,20-30m,halkam,66,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,strdro,37,invert,urchin,10,10
2018,summer,samsing,deep,2,0-10m,strdro,42,invert,urchin,10,10
2018,summer,samsing,deep,2,0-10m,halkam,44,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,52,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,55,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,56,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,57,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,62,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,71,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,76,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,77,invert,mollusc,10,10
2018,summer,samsing,deep,2,0-10m,halkam,79,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,derimb,31,invert,star,10,10
2018,summer,samsing,deep,2,10-20m,derimb,54,invert,star,10,10
2018,summer,samsing,deep,2,10-20m,henlev,12,other,other,10,10
2018,summer,samsing,deep,2,10-20m,henlev,27,other,other,10,10
2018,summer,samsing,deep,2,10-20m,strdro,36,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,38,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,40,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,42,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,45,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,50,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,54,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,58,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,62,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,65,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,strfraad,72,invert,urchin,10,10
2018,summer,samsing,deep,2,10-20m,halkam,34,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,halkam,36,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,halkam,38,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,halkam,40,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,halkam,44,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,halkam,45,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,halkam,54,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,halkam,56,invert,mollusc,10,10
2018,summer,samsing,deep,2,10-20m,halkam,68,invert,mollusc,10,10
2018,summer,samsing,deep,2,20-30m,derimb,27,invert,star,10,10
2018,summer,samsing,deep,2,20-30m,henlev,6,other,other,10,10
2018,summer,samsing,deep,2,20-30m,henlev,11,other,other,10,10
2018,summer,samsing,deep,2,20-30m,henlev,17,other,other,10,10
2018,summer,samsing,deep,2,20-30m,henlev,18,other,other,10,10
2018,summer,samsing,deep,2,20-30m,henlev,26,other,other,10,10
2018,summer,samsing,deep,2,20-30m,urtpis,95,invert,anemone,10,10
2018,summer,samsing,deep,2,20-30m,strdro,32,invert,urchin,10,10
2018,summer,samsing,deep,2,20-30m,strdro,35,invert,urchin,10,10
2018,summer,samsing,deep,2,20-30m,strdro,38,invert,urchin,10,10
2018,summer,samsing,deep,2,20-30m,strfraad,65,invert,urchin,10,10
2018,summer,samsing,deep,2,20-30m,strfraad,75,invert,urchin,10,10
2018,summer,samsing,deep,2,20-30m,halkam,33,invert,mollusc,10,10
2018,summer,samsing,deep,2,20-30m,halkam,35,invert,mollusc,10,10
2018,summer,samsing,deep,2,20-30m,halkam,47,invert,mollusc,10,10
2018,summer,samsing,deep,2,20-30m,halkam,58,invert,mollusc,10,10
2018,summer,samsing,deep,2,20-30m,halkam,64,invert,mollusc,10,10
2018,summer,samsing,shallow,1,0-10m,derimb,65,invert,star,10,10
2018,summer,samsing,shallow,1,0-10m,derimb,75,invert,star,10,10
2018,summer,samsing,shallow,1,0-10m,derimb,91,invert,star,10,10
2018,summer,samsing,shallow,1,0-10m,henlev,3,other,other,10,10
2018,summer,samsing,shallow,1,0-10m,henlev,8,other,other,10,10
2018,summer,samsing,shallow,1,0-10m,henlev,12,other,other,10,10
2018,summer,samsing,shallow,1,0-10m,henlev,15,other,other,10,10
2018,summer,samsing,shallow,1,0-10m,henlev,16,other,other,10,10
2018,summer,samsing,shallow,1,0-10m,henlev,21,other,other,10,10
2018,summer,samsing,shallow,1,0-10m,henlev,25,other,other,10,10
2018,summer,samsing,shallow,1,0-10m,henlev,27,other,other,10,10
2018,summer,samsing,shallow,1,0-10m,strdro,24,invert,urchin,10,10
2018,summer,samsing,shallow,1,0-10m,strdro,25,invert,urchin,10,10
2018,summer,samsing,shallow,1,0-10m,strdro,31,invert,urchin,10,10
2018,summer,samsing,shallow,1,0-10m,strfraad,25,invert,urchin,10,10
2018,summer,samsing,shallow,1,0-10m,strfraad,32,invert,urchin,10,10
2018,summer,samsing,shallow,1,0-10m,strfraad,38,invert,urchin,10,10
